movieId,title,genre_combo,genre_count,tmdbId,avg_rating,num_ratings,all_tags,features,poster_url
48516,"Departed, The (2006)","Crime,Drama,Thriller",3,1422.0,4.252336448598131,1070,way too long Leonardo DiCaprio suspense twist ending undercover cop atmospheric Jack Nicholson Martin Scorsese,Crime Drama Thriller way too long Leonardo DiCaprio suspense twist ending undercover cop atmospheric Jack Nicholson Martin Scorsese,https://image.tmdb.org/t/p/w300/nT97ifVT2J1yMQmeq20Qblg61T.jpg
48698,Deliver Us from Evil (2006),Documentary,1,13364.0,4.5,2,the catholic church is the most corrupt organization in history,Documentary the catholic church is the most corrupt organization in history,https://image.tmdb.org/t/p/w300/4FSBT712p6OwawSqLCkloNSqMaM.jpg
48780,"Prestige, The (2006)","Drama,Mystery,Sci-Fi,Thriller",4,1124.0,4.0055555555555555,270,ummarti2006 atmospheric enigmatic,Drama Mystery Sci-Fi Thriller ummarti2006 atmospheric enigmatic,https://image.tmdb.org/t/p/w300/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg
49130,"Good Year, A (2006)","Comedy,Drama,Romance",3,9726.0,3.6666666666666665,3,Marion Cotillard,Comedy Drama Romance Marion Cotillard,https://image.tmdb.org/t/p/w300/10ErazhJxfL68rWg2KLfwiRuIou.jpg
49530,Blood Diamond (2006),"Action,Adventure,Crime,Drama,Thriller,War",6,1372.0,3.7641509433962264,265,Africa corruption Jennifer Connelly justice Leonardo DiCaprio,Action Adventure Crime Drama Thriller War Africa corruption Jennifer Connelly justice Leonardo DiCaprio,https://image.tmdb.org/t/p/w300/bqKNoySmI4eOjsSjJEnLj4j2HAp.jpg
50872,Ratatouille (2007),"Animation,Children,Drama",3,2062.0,3.8680555555555554,288,a clever chef rat inspirational clever,Animation Children Drama a clever chef rat inspirational clever,https://image.tmdb.org/t/p/w300/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg
51255,Hot Fuzz (2007),"Action,Comedy,Crime,Mystery",4,4638.0,4.0,61,british comedy,Action Comedy Crime Mystery british comedy,https://image.tmdb.org/t/p/w300/zPib4ukTSdXvHP9pxGkFCe34f3y.jpg
52287,Meet the Robinsons (2007),"Action,Adventure,Animation,Children,Comedy,Sci-Fi",6,1267.0,3.5454545454545454,11,Something for everyone in this one... saw it without and plan on seeing it with kids!,Action Adventure Animation Children Comedy Sci-Fi Something for everyone in this one... saw it without and plan on seeing it with kids!,https://image.tmdb.org/t/p/w300/naya0zF4kT401Sx15AtwB9vpcJr.jpg
52604,Fracture (2007),"Crime,Drama,Mystery,Thriller",4,6145.0,3.6666666666666665,36,Anthony Hopkins courtroom drama twist ending,Crime Drama Mystery Thriller Anthony Hopkins courtroom drama twist ending,https://image.tmdb.org/t/p/w300/qNen8x5gaikjIg9CFihgxYcJwQe.jpg
52712,"Invisible, The (2007)","Crime,Drama,Fantasy,Mystery,Thriller",5,9785.0,2.3333333333333335,6,HORRIBLE ACTING interesting,Crime Drama Fantasy Mystery Thriller HORRIBLE ACTING interesting,https://image.tmdb.org/t/p/w300/vSJloUNJSKWJzQ4RbxBFKOA2p2m.jpg
52885,Paprika (Papurika) (2006),"Animation,Mystery,Sci-Fi",3,4977.0,3.7777777777777777,9,dreamlike,Animation Mystery Sci-Fi dreamlike,https://image.tmdb.org/t/p/w300/bLUUr474Go1DfeN1HLjE3rnZXBq.jpg
53127,Bug (2007),"Drama,Horror,Thriller",3,12526.0,2.875,24,based on a play conspiracy theory creepy Insanity paranoia PTSD,Drama Horror Thriller based on a play conspiracy theory creepy Insanity paranoia PTSD,https://image.tmdb.org/t/p/w300/yjTmmAngldFoyDhHxNM8fHblk3O.jpg
53464,Fantastic Four: Rise of the Silver Surfer (2007),"Action,Adventure,Sci-Fi",3,1979.0,2.575,140,bad acting bad jokes bad plot Chris Evans Jessica Alba Marvel sexy female scientist,Action Adventure Sci-Fi bad acting bad jokes bad plot Chris Evans Jessica Alba Marvel sexy female scientist,https://image.tmdb.org/t/p/w300/1rxTraSO45jbvTrCeSvJ6RmOu1b.jpg
53468,Fido (2006),"Comedy,Horror,Thriller",3,10288.0,3.2857142857142856,7,zombies,Comedy Horror Thriller zombies,https://image.tmdb.org/t/p/w300/hKUUn6f4Hxj5iqQKMlQzRqbg2yT.jpg
54286,"Bourne Ultimatum, The (2007)","Action,Crime,Thriller",3,2503.0,3.697530864197531,324,assassin assassin-in-training (scene) espionage Robert Ludlum,Action Crime Thriller assassin assassin-in-training (scene) espionage Robert Ludlum,https://image.tmdb.org/t/p/w300/15rMz5MRXFp7CP4VxhjYw4y0FUn.jpg
54503,Superbad (2007),Comedy,1,8363.0,3.8636363636363638,385,friendship high school Michael Cera nerds self discovery shenanigans virginity,Comedy friendship high school Michael Cera nerds self discovery shenanigans virginity,https://image.tmdb.org/t/p/w300/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg
54997,3:10 to Yuma (2007),"Action,Crime,Drama,Western",4,5176.0,4.06,25,Christian Bale,Action Crime Drama Western Christian Bale,https://image.tmdb.org/t/p/w300/voMB69AsLnPNmtfbrBl0lbeFKDH.jpg
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),"Action,Adventure,Animation,Crime,Fantasy",5,13754.0,4.625,4,anime,Action Adventure Animation Crime Fantasy anime,https://image.tmdb.org/t/p/w300/e2x1YDuZPpQiaQS25Ego7xMZYOI.jpg
55290,Gone Baby Gone (2007),"Crime,Drama,Mystery",3,4771.0,3.45,60,Casey Affleck great performances twist,Crime Drama Mystery Casey Affleck great performances twist,https://image.tmdb.org/t/p/w300/rm3Dl8DWYGO3UQ3w2kju62L9rkn.jpg
55721,Elite Squad (Tropa de Elite) (2007),"Action,Crime,Drama,Thriller",4,7347.0,4.3,10,Favelas,Action Crime Drama Thriller Favelas,https://image.tmdb.org/t/p/w300/lwIXz785N2fXi8hsBr1IXciFlkM.jpg
55765,American Gangster (2007),"Crime,Drama,Thriller",3,4982.0,3.9054054054054053,148,corruption Denzel Washington mafia organized crime,Crime Drama Thriller corruption Denzel Washington mafia organized crime,https://image.tmdb.org/t/p/w300/sX9idXDqRUxE5ffww3n3RV5gL55.jpg
56174,I Am Legend (2007),"Action,Horror,IMAX,Sci-Fi,Thriller",5,6479.0,3.4838709677419355,558,alone in the world apocalypse based on a book last man on earth plot holes Post apocalyptic post-apocalyptic religion vampire,Action Horror IMAX Sci-Fi Thriller alone in the world apocalypse based on a book last man on earth plot holes Post apocalyptic post-apocalyptic religion vampire,https://image.tmdb.org/t/p/w300/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg
56367,Juno (2007),"Comedy,Drama,Romance",3,7326.0,3.769230769230769,325,Michael Cera notable soundtrack pregnancy teenage pregnancy witty,Comedy Drama Romance Michael Cera notable soundtrack pregnancy teenage pregnancy witty,https://image.tmdb.org/t/p/w300/jNIn2tVhpvFD6P9IojldI3mNYcn.jpg
56782,There Will Be Blood (2007),"Drama,Western",2,7345.0,4.142857142857143,224,atmospheric cerebral character study gritty intense long shots morality visually appealing,Drama Western atmospheric cerebral character study gritty intense long shots morality visually appealing,https://image.tmdb.org/t/p/w300/fa0RDkAlCec0STeMNAhPaF89q6U.jpg
57502,Cat Soup (Nekojiru-so) (2001),"Adventure,Animation,Drama,Horror",4,25078.0,4.0,4,abstract dark psychedelic surreal,Adventure Animation Drama Horror abstract dark psychedelic surreal,https://image.tmdb.org/t/p/w300/85c6VTiUOtizQBoT9ekBBlUz3zc.jpg
57669,In Bruges (2008),"Comedy,Crime,Drama,Thriller",4,8321.0,4.158536585365853,328,black comedy Colin Farrell dark comedy drugs friendship irreverent Ralph Fiennes stylized,Comedy Crime Drama Thriller black comedy Colin Farrell dark comedy drugs friendship irreverent Ralph Fiennes stylized,https://image.tmdb.org/t/p/w300/vz3Vd6nfq9YZrVvyYx5RHFaYKV3.jpg
58047,"Definitely, Maybe (2008)","Comedy,Drama,Romance",3,8390.0,3.4285714285714284,28,Rachel Weisz Ryan Reynolds,Comedy Drama Romance Rachel Weisz Ryan Reynolds,https://image.tmdb.org/t/p/w300/4FuN9nBJ7ttO4BUopJCpT6B0yhH.jpg
58295,"Bank Job, The (2008)","Action,Crime,Thriller",3,8848.0,3.6153846153846154,39,heist robbery small time criminals,Action Crime Thriller heist robbery small time criminals,https://image.tmdb.org/t/p/w300/bfXjFTytfFTdo9WeO7lYqzkHG7g.jpg
58301,Funny Games U.S. (2007),"Drama,Thriller",2,8461.0,4.375,20,dark humor dark intelligent thought-provoking,Drama Thriller dark humor dark intelligent thought-provoking,https://image.tmdb.org/t/p/w300/zs92sAOh3Q0kDIJkgaJFTBzSFka.jpg
58559,"Dark Knight, The (2008)","Action,Crime,Drama,IMAX",4,155.0,4.238255033557047,596,psychology superhero dark gritty,Action Crime Drama IMAX psychology superhero dark gritty,https://image.tmdb.org/t/p/w300/qJ2tW6WMUDux911r6m7haRef0WH.jpg
59103,"Forbidden Kingdom, The (2008)","Action,Adventure,Comedy,Fantasy",4,1729.0,3.8333333333333335,6,jackie chan kung fu,Action Adventure Comedy Fantasy jackie chan kung fu,https://image.tmdb.org/t/p/w300/z8chF1Z7hyuSVqLYTgElkQZh2VB.jpg
59141,Son of Rambow (2007),"Children,Comedy,Drama",3,13258.0,4.666666666666667,3,movies about movies,Children Comedy Drama movies about movies,https://image.tmdb.org/t/p/w300/hOCdlpTs91eDohj5LhCGQF4bxqe.jpg
59501,"Chronicles of Narnia: Prince Caspian, The (2008)","Adventure,Children,Fantasy",3,2454.0,3.5416666666666665,48,fantasy lion narnia Tilda Swinton,Adventure Children Fantasy fantasy lion narnia Tilda Swinton,https://image.tmdb.org/t/p/w300/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg
60069,WALL·E (2008),"Adventure,Animation,Children,Romance,Sci-Fi",5,10681.0,4.0576923076923075,416,last man on earth love story Post apocalyptic social commentary,Adventure Animation Children Romance Sci-Fi last man on earth love story Post apocalyptic social commentary,https://image.tmdb.org/t/p/w300/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg
60074,Hancock (2008),"Action,Adventure,Comedy,Crime,Fantasy",5,8960.0,3.0344827586206895,87,bad script Charlize Theron Will Smith,Action Adventure Comedy Crime Fantasy bad script Charlize Theron Will Smith,https://image.tmdb.org/t/p/w300/7DyuV2G0hLEqHeueDfOqhZ2DVut.jpg
60126,Get Smart (2008),"Action,Comedy",2,11665.0,3.46875,32,Anne Hathaway Steve Carell,Action Comedy Anne Hathaway Steve Carell,https://image.tmdb.org/t/p/w300/sZUjbtUS8qxXp4mj90evnqPJqX7.jpg
60516,Meet Dave (2008),"Adventure,Children,Comedy,Romance,Sci-Fi",5,11260.0,3.5,2,enjoyable,Adventure Children Comedy Romance Sci-Fi enjoyable,https://image.tmdb.org/t/p/w300/3Qfav5aVRcZmq854olMjJ795JJ2.jpg
60756,Step Brothers (2008),Comedy,1,12133.0,3.5535714285714284,224,funny Highly quotable will ferrell comedy,Comedy funny Highly quotable will ferrell comedy,https://image.tmdb.org/t/p/w300/nvggBbEraUTAVR6ffP3AaBUWSHs.jpg
60950,Vicky Cristina Barcelona (2008),"Comedy,Drama,Romance",3,5038.0,3.09375,16,threesome,Comedy Drama Romance threesome,https://image.tmdb.org/t/p/w300/ekAIg0GSbbHTH7y1GPgWj0brLTW.jpg
61024,Pineapple Express (2008),"Action,Comedy,Crime",3,10189.0,3.6774193548387095,124,comedy James Franco Seth Rogen Stoner Movie,Action Comedy Crime comedy James Franco Seth Rogen Stoner Movie,https://image.tmdb.org/t/p/w300/6E50WjeOYjDZg9HXgPjYdGtY2jG.jpg
61323,Burn After Reading (2008),"Comedy,Crime,Drama",3,4944.0,3.4871794871794872,429,dark comedy Brad Pitt Coen Bros Coen Brothers espionage George Clooney John Malkovich satire twists & turns weird,Comedy Crime Drama dark comedy Brad Pitt Coen Bros Coen Brothers espionage George Clooney John Malkovich satire twists & turns weird,https://image.tmdb.org/t/p/w300/jdwSkQu3XirmX18MNj8CqFWsCk.jpg
62336,FLCL (2000),"Animation,Comedy,Fantasy,Sci-Fi",4,225130.0,4.277777777777778,36,2D animation cult film stylish surreal,Animation Comedy Fantasy Sci-Fi 2D animation cult film stylish surreal,
62434,Zack and Miri Make a Porno (2008),"Comedy,Drama,Romance",3,10358.0,3.5238095238095237,42,Seth Rogen Sexual Humor,Comedy Drama Romance Seth Rogen Sexual Humor,https://image.tmdb.org/t/p/w300/ipePhKf87FixwfAVJ8MMWK53caI.jpg
63062,Changeling (2008),"Crime,Drama,Mystery",3,3580.0,3.4375,8,emotional,Crime Drama Mystery emotional,https://image.tmdb.org/t/p/w300/829VqESzooUXRVgrfM7PtNBGySf.jpg
63992,Twilight (2008),"Drama,Fantasy,Romance,Thriller",4,8966.0,2.409090909090909,110,audience intelligence underestimated boring chick flick overrated Teen movie,Drama Fantasy Romance Thriller audience intelligence underestimated boring chick flick overrated Teen movie,https://image.tmdb.org/t/p/w300/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)","Drama,War",2,14574.0,3.4166666666666665,12,childish naivity friendship,Drama War childish naivity friendship,https://image.tmdb.org/t/p/w300/2C8QCXdMlojTxZjfBlINr4FWcb6.jpg
66097,Coraline (2009),"Animation,Fantasy,Thriller",3,14836.0,3.7,210,claymation creepy dark dark fairy tale Surreal Tim Burton,Animation Fantasy Thriller claymation creepy dark dark fairy tale Surreal Tim Burton,https://image.tmdb.org/t/p/w300/4jeFXQYytChdZYE9JYO7Un87IlW.jpg
66934,Dr. Horrible's Sing-Along Blog (2008),"Comedy,Drama,Musical,Sci-Fi",4,14301.0,3.9166666666666665,96,joss whedon Nathan Fillion Neil Patrick Harris parody,Comedy Drama Musical Sci-Fi joss whedon Nathan Fillion Neil Patrick Harris parody,
67087,"I Love You, Man (2009)",Comedy,1,16538.0,3.5294117647058822,136,Andy Samberg bromance bromantic comedy Jaime Pressly Jason Segel masculinity Paul Rudd,Comedy Andy Samberg bromance bromantic comedy Jaime Pressly Jason Segel masculinity Paul Rudd,https://image.tmdb.org/t/p/w300/xr4zAYsvgTzvMMiWu6qCAP9WBer.jpg
67695,Observe and Report (2009),"Action,Comedy",2,16991.0,2.625,4,Seth Rogen,Action Comedy Seth Rogen,https://image.tmdb.org/t/p/w300/zHuouWUKlRK0SeIjzTlmtoPLrFA.jpg
68157,Inglourious Basterds (2009),"Action,Drama,War",3,16869.0,4.136363636363637,440,black comedy Brad Pitt Christoph Waltz Quentin Tarantino satire,Action Drama War black comedy Brad Pitt Christoph Waltz Quentin Tarantino satire,https://image.tmdb.org/t/p/w300/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg
68237,Moon (2009),"Drama,Mystery,Sci-Fi,Thriller",4,17431.0,3.96875,96,2001-like Sci-fi solitude,Drama Mystery Sci-Fi Thriller 2001-like Sci-fi solitude,https://image.tmdb.org/t/p/w300/35IU0Mq0zFsN1mYwDGts5mKc77n.jpg
68319,X-Men Origins: Wolverine (2009),"Action,Sci-Fi,Thriller",3,2080.0,2.8653846153846154,156,comic book bad plot hugh jackman Ryan Reynolds too many characters,Action Sci-Fi Thriller comic book bad plot hugh jackman Ryan Reynolds too many characters,https://image.tmdb.org/t/p/w300/yj8LbTju1p7CUJg7US2unSBk33s.jpg
68358,Star Trek (2009),"Action,Adventure,IMAX,Sci-Fi",4,13475.0,3.864406779661017,531,future lack of development lack of story quick cuts sci-fi Simon Pegg space space travel time travel,Action Adventure IMAX Sci-Fi future lack of development lack of story quick cuts sci-fi Simon Pegg space space travel time travel,https://image.tmdb.org/t/p/w300/hN2ZtF3Uw6mhIHZiqL0SKzELtKn.jpg
68791,Terminator Salvation (2009),"Action,Adventure,Sci-Fi,Thriller",4,534.0,3.25,216,artificial intelligence bad acting bad plot bad script Christian Bale FIGHTING THE SYSTEM franchise new composer post-apocalyptic robots sci-fi sequel,Action Adventure Sci-Fi Thriller artificial intelligence bad acting bad plot bad script Christian Bale FIGHTING THE SYSTEM franchise new composer post-apocalyptic robots sci-fi sequel,https://image.tmdb.org/t/p/w300/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg
68848,"Brothers Bloom, The (2008)","Adventure,Comedy,Crime,Romance",4,21755.0,4.333333333333333,18,Adrien Brody con artists funny interesting characters Mark Ruffalo Rachel Weisz,Adventure Comedy Crime Romance Adrien Brody con artists funny interesting characters Mark Ruffalo Rachel Weisz,https://image.tmdb.org/t/p/w300/xIz8iwzyjgWGzcIwHKpqhBs77ML.jpg
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),"Action,Animation,Mystery,Sci-Fi",4,21832.0,4.0,2,Recap,Action Animation Mystery Sci-Fi Recap,https://image.tmdb.org/t/p/w300/lXBjqzo6c4NyLuJtqOiH39kswji.jpg
68954,Up (2009),"Adventure,Animation,Children,Drama",4,14160.0,4.004761904761905,1365,adventure Bechdel Test:Fail cartoon children computer animation divorce dogs dreams Pixar bittersweet emotional heartbreaking touching,Adventure Animation Children Drama adventure Bechdel Test:Fail cartoon children computer animation divorce dogs dreams Pixar bittersweet emotional heartbreaking touching,https://image.tmdb.org/t/p/w300/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg
69122,"Hangover, The (2009)","Comedy,Crime",2,18785.0,3.6315789473684212,380,casino comedy funny hotel Las Vegas,Comedy Crime casino comedy funny hotel Las Vegas,https://image.tmdb.org/t/p/w300/A0uS9rHR56FeBtpjVki16M5xxSW.jpg
69481,"Hurt Locker, The (2008)","Action,Drama,Thriller,War",4,12162.0,4.0588235294117645,34,war,Action Drama Thriller War war,https://image.tmdb.org/t/p/w300/io2dfBJhasvGbgkCX9cCGVOiA99.jpg
69526,Transformers: Revenge of the Fallen (2009),"Action,Adventure,IMAX,Sci-Fi",4,8373.0,2.425,140,bad plot Michael Bay needed more autobots plot holes ridiculous Shia LaBeouf stop using useless characters for filler,Action Adventure IMAX Sci-Fi bad plot Michael Bay needed more autobots plot holes ridiculous Shia LaBeouf stop using useless characters for filler,https://image.tmdb.org/t/p/w300/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg
69757,(500) Days of Summer (2009),"Comedy,Drama,Romance",3,19913.0,3.6666666666666665,336,artistic Funny humorous inspiring intelligent quirky romance Zooey Deschanel,Comedy Drama Romance artistic Funny humorous inspiring intelligent quirky romance Zooey Deschanel,https://image.tmdb.org/t/p/w300/qXAuQ9hF30sQRsXf40OfRVl0MJZ.jpg
70286,District 9 (2009),"Mystery,Sci-Fi,Thriller",3,17654.0,3.776923076923077,65,intelligent sci-fi,Mystery Sci-Fi Thriller intelligent sci-fi,https://image.tmdb.org/t/p/w300/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg
71494,"Haunted World of El Superbeasto, The (2009)","Action,Animation,Comedy,Horror,Thriller",5,23127.0,3.5,1,Narrative pisstake,Action Animation Comedy Horror Thriller Narrative pisstake,https://image.tmdb.org/t/p/w300/obOr6ir0UlLGqln6HVMa2My9ENs.jpg
71535,Zombieland (2009),"Action,Comedy,Horror",3,19908.0,3.8773584905660377,318,Bill Murray dark comedy Emma Stone funny Jesse Eisenberg Woody Harrelson,Action Comedy Horror Bill Murray dark comedy Emma Stone funny Jesse Eisenberg Woody Harrelson,https://image.tmdb.org/t/p/w300/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg
71899,Mary and Max (2009),"Animation,Comedy,Drama",3,24238.0,4.2,130,bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching,Animation Comedy Drama bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching,https://image.tmdb.org/t/p/w300/ebmsM382m9IClLUzKYY2U5biFwM.jpg
72224,Gentlemen Broncos (2009),Comedy,1,22820.0,2.25,2,bad humor,Comedy bad humor,https://image.tmdb.org/t/p/w300/eRnUC60trqoRZuAtM8M3gOFT6ED.jpg
72998,Avatar (2009),"Action,Adventure,IMAX,Sci-Fi",4,19995.0,3.6030927835051547,1746,bad science futuristic graphic design James Cameron military poor dialogue sci-fi superficial plot unoriginal white guilt beautiful scenery music politics romance thought-provoking too long visually stunning,Action Adventure IMAX Sci-Fi bad science futuristic graphic design James Cameron military poor dialogue sci-fi superficial plot unoriginal white guilt beautiful scenery music politics romance thought-provoking too long visually stunning,https://image.tmdb.org/t/p/w300/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg
74458,Shutter Island (2010),"Drama,Mystery,Thriller",3,11324.0,4.022388059701493,469,insanity Leonardo DiCaprio Martin Scorsese plot twist psychological Psychological Thriller thought-provoking,Drama Mystery Thriller insanity Leonardo DiCaprio Martin Scorsese plot twist psychological Psychological Thriller thought-provoking,https://image.tmdb.org/t/p/w300/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,1,40623.0,3.75,4,surreal whimsical,Animation surreal whimsical,https://image.tmdb.org/t/p/w300/9Q1jtFU1zutKsAR9lwAl6YMkgZM.jpg
79132,Inception (2010),"Action,Crime,Drama,IMAX,Mystery,Sci-Fi,Thriller",7,27205.0,4.066433566433567,3718,action alternate reality Leonardo DiCaprio sci-fi thought-provoking visually appealing dreamlike surreal big budget clever complicated dead wife great soundtrack heist intellectual mindfuck philosophy psychological psychology suspense cerebral,Action Crime Drama IMAX Mystery Sci-Fi Thriller action alternate reality Leonardo DiCaprio sci-fi thought-provoking visually appealing dreamlike surreal big budget clever complicated dead wife great soundtrack heist intellectual mindfuck philosophy psychological psychology suspense cerebral,https://image.tmdb.org/t/p/w300/xlaY2zyzMfkhk0HSC5VUwzoZPU1.jpg
79702,Scott Pilgrim vs. the World (2010),"Action,Comedy,Fantasy,Musical,Romance",5,22538.0,3.7045454545454546,176,geeky Michael Cera stylized video games,Action Comedy Fantasy Musical Romance geeky Michael Cera stylized video games,https://image.tmdb.org/t/p/w300/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg
80463,"Social Network, The (2010)",Drama,1,37799.0,3.8859649122807016,171,good dialogue loneliness witty,Drama good dialogue loneliness witty,https://image.tmdb.org/t/p/w300/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg
80489,"Town, The (2010)","Crime,Drama,Thriller",3,23168.0,3.9545454545454546,88,crime FBI romance too much love interest,Crime Drama Thriller crime FBI romance too much love interest,https://image.tmdb.org/t/p/w300/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg
80834,Sintel (2010),"Animation,Fantasy",2,45745.0,3.5,3,adventure animation fantasy,Animation Fantasy adventure animation fantasy,https://image.tmdb.org/t/p/w300/4BMG9hk9NvSBeQvC82sVmVRK140.jpg
80906,Inside Job (2010),Documentary,1,44639.0,4.291666666666667,72,business corruption economics investor corruption politics truth,Documentary business corruption economics investor corruption politics truth,https://image.tmdb.org/t/p/w300/7yXXIWec24htucjsZS1sDuPLqw8.jpg
81158,Restrepo (2010),"Documentary,War",2,39312.0,3.1666666666666665,3,american idolatry,Documentary War american idolatry,https://image.tmdb.org/t/p/w300/62DCMBMJU1ZVezVEawyatpFoJwI.jpg
81562,127 Hours (2010),"Adventure,Drama,Thriller",3,44115.0,3.8333333333333335,18,stranded,Adventure Drama Thriller stranded,https://image.tmdb.org/t/p/w300/h0RMdn0rfl9l5hWXz3tUh6QVkhi.jpg
81591,Black Swan (2010),"Drama,Thriller",2,44214.0,3.630952380952381,252,alter ego atmospheric creepy horror obsession surreal,Drama Thriller alter ego atmospheric creepy horror obsession surreal,https://image.tmdb.org/t/p/w300/viWheBd44bouiLCHgNMvahLThqx.jpg
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),"Action,Comedy",2,48395.0,4.25,2,male nudity,Action Comedy male nudity,https://image.tmdb.org/t/p/w300/jzaweEESl54ejxo3EE5uNL8lgTn.jpg
82459,True Grit (2010),Western,1,44264.0,3.75,140,atmospheric Coen Brothers Jeff Bridges Matt Damon predictable,Western atmospheric Coen Brothers Jeff Bridges Matt Damon predictable,https://image.tmdb.org/t/p/w300/tCrB8pcjadZjsDk7rleGJaIv78k.jpg
82461,Tron: Legacy (2010),"Action,Adventure,IMAX,Sci-Fi",4,20526.0,3.236842105263158,95,action choreography Horrid characterisation Poor plot development sequel soundtrack,Action Adventure IMAX Sci-Fi action choreography Horrid characterisation Poor plot development sequel soundtrack,https://image.tmdb.org/t/p/w300/8Nc6R8k7bG8frSiDJo0oLucF7dN.jpg
83134,Tucker & Dale vs Evil (2010),"Comedy,Horror",2,46838.0,3.9166666666666665,18,black comedy,Comedy Horror black comedy,https://image.tmdb.org/t/p/w300/8shwLEDzajJGSfLgbpac8x8xn1U.jpg
87430,Green Lantern (2011),"Action,Adventure,Sci-Fi",3,44912.0,2.35,90,audience intelligence underestimated CGI cheesy comic book DC DC Comics Ryan Reynolds space superhero,Action Adventure Sci-Fi audience intelligence underestimated CGI cheesy comic book DC DC Comics Ryan Reynolds space superhero,https://image.tmdb.org/t/p/w300/fj21HwUprqjjwTdkKC1XZurRSpV.jpg
88094,Upside Down: The Creation Records Story (2010),Documentary,1,64780.0,3.0,3,britpop indie record label music,Documentary britpop indie record label music,https://image.tmdb.org/t/p/w300/jV4USc1ivMeaaD0vMrfVfWiWmWb.jpg
88405,Friends with Benefits (2011),"Comedy,Romance",2,50544.0,3.05,180,comedy funny happy ending HOT actress Justin Timberlake Mila Kunis New York City romance sex,Comedy Romance comedy funny happy ending HOT actress Justin Timberlake Mila Kunis New York City romance sex,https://image.tmdb.org/t/p/w300/nKhhDFCdzxeJ3GUunQ570LDpUkz.jpg
89745,"Avengers, The (2012)","Action,Adventure,IMAX,Sci-Fi",4,24428.0,3.869565217391304,483,Captain America silly superhero superhero team fun great humor visually appealing,Action Adventure IMAX Sci-Fi Captain America silly superhero superhero team fun great humor visually appealing,https://image.tmdb.org/t/p/w300/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg
89774,Warrior (2011),Drama,1,59440.0,3.727272727272727,33,Boxing story MMA Tom Hardy,Drama Boxing story MMA Tom Hardy,https://image.tmdb.org/t/p/w300/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg
90439,Margin Call (2011),"Drama,Thriller",2,50839.0,3.7857142857142856,63,bank big corporations business corruption financial crisis Kevin Spacey realistic suspense Wall Street,Drama Thriller bank big corporations business corruption financial crisis Kevin Spacey realistic suspense Wall Street,https://image.tmdb.org/t/p/w300/qtO57obCJuUBS0en3HLgFgZ19Xk.jpg
90769,Starsuckers (2009),Documentary,1,40658.0,4.0,3,celebrity fetishism mediacentralism system holism,Documentary celebrity fetishism mediacentralism system holism,https://image.tmdb.org/t/p/w300/1z05uhHmSdXV8LGM8DPnBkf86DU.jpg
91500,The Hunger Games (2012),"Action,Adventure,Drama,Sci-Fi,Thriller",5,70160.0,3.435185185185185,54,ending,Action Adventure Drama Sci-Fi Thriller ending,https://image.tmdb.org/t/p/w300/yXCbOiVDCxO71zI7cuwBRXdftq8.jpg
91529,"Dark Knight Rises, The (2012)","Action,Adventure,Crime,IMAX",4,49026.0,3.9934210526315788,608,Anne Hathaway Christian Bale Christopher Nolan comic book great ending Morgan Freeman political commentary superhero,Action Adventure Crime IMAX Anne Hathaway Christian Bale Christopher Nolan comic book great ending Morgan Freeman political commentary superhero,https://image.tmdb.org/t/p/w300/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg
92259,Intouchables (2011),"Comedy,Drama",2,77338.0,4.108108108108108,74,emotional sexuality,Comedy Drama emotional sexuality,https://image.tmdb.org/t/p/w300/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg
